Kernel  	  C	  eps	gamma  	  degree	  opt tol	  tr/val split	  train avg mse	  train std mse	  test avg mse	test std mse  	  train avg mae	  train std mae	  test avg mae	  test std mae
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.01963 	              0	      1.07948 	0.0           	       0.88299 	              0	      0.912732	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.00743 	              0	      0.980194	0.0           	       0.869054	              0	      0.855004	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.736143	              0	      0.778294	0.0           	       0.681294	              0	      0.693434	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.85645 	              0	      0.820923	0.0           	       0.675109	              0	      0.668001	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.796284	              0	      0.805348	0.0           	       0.720473	              0	      0.734369	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.897115	              0	      0.896025	0.0           	       0.821139	              0	      0.820784	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.724828	              0	      0.773684	0.0           	       0.672286	              0	      0.694994	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.08672 	              0	      1.04846 	0.0           	       0.907804	              0	      0.887804	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.830108	              0	      0.916637	0.0           	       0.632055	              0	      0.673712	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.27048 	              0	      1.31021 	0.0           	       0.985931	              0	      1.01093 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.852537	              0	      0.847043	0.0           	       0.790176	              0	      0.777813	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.927096	              0	      0.899999	0.0           	       0.670523	              0	      0.667411	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.835386	              0	      0.748505	0.0           	       0.717647	              0	      0.678217	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.70097 	              0	      0.715488	0.0           	       0.653559	              0	      0.664811	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.876219	              0	      0.834728	0.0           	       0.742291	              0	      0.732483	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.01516 	              0	      1.03965 	0.0           	       0.878693	              0	      0.897762	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.898031	              0	      0.942094	0.0           	       0.692109	              0	      0.696737	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.780273	              0	      0.818028	0.0           	       0.712081	              0	      0.734593	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.941624	              0	      0.892011	0.0           	       0.842731	              0	      0.816176	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.794908	              0	      0.822559	0.0           	       0.750778	              0	      0.761564	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.794593	              0	      0.770131	0.0           	       0.721546	              0	      0.71409 	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.99123 	              0	      0.952794	0.0           	       0.869959	              0	      0.84807 	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.851847	              0	      0.933176	0.0           	       0.711652	              0	      0.730318	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.05228 	              0	      0.988331	0.0           	       0.684236	              0	      0.669216	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.7405  	              0	      0.69041 	0.0           	       0.676656	              0	      0.658102	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.839264	              0	      0.802996	0.0           	       0.622409	              0	      0.61384 	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.861053	              0	      0.8932  	0.0           	       0.742115	              0	      0.738105	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.831276	              0	      0.816731	0.0           	       0.650763	              0	      0.64573 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.983346	              0	      1.06203 	0.0           	       0.860783	              0	      0.893779	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.820961	              0	      0.840577	0.0           	       0.770365	              0	      0.786331	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.836167	              0	      0.847622	0.0           	       0.785681	              0	      0.783849	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.10831 	              0	      1.14637 	0.0           	       0.918588	              0	      0.931026	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.977775	              0	      0.911181	0.0           	       0.79802 	              0	      0.766761	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.772555	              0	      0.808361	0.0           	       0.668908	              0	      0.691212	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.892942	              0	      0.843461	0.0           	       0.818139	              0	      0.791035	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.869842	              0	      0.85063 	0.0           	       0.676344	              0	      0.661586	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.594559	              0	      0.62544 	0.0           	       0.594569	              0	      0.614765	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.94156 	              0	      0.987639	0.0           	       0.842973	              0	      0.8676  	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.910628	              0	      0.922578	0.0           	       0.817317	              0	      0.821278	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.25496 	              0	      1.29143 	0.0           	       0.98314 	              0	      0.99906 	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.09742 	              0	      1.14306 	0.0           	       0.921964	              0	      0.933701	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.04298 	              0	      1.00005 	0.0           	       0.88611 	              0	      0.871061	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.08577 	              0	      1.13663 	0.0           	       0.914962	              0	      0.92896 	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.867234	              0	      0.893026	0.0           	       0.75176 	              0	      0.774577	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.16396 	              0	      1.09919 	0.0           	       0.947859	              0	      0.916243	             0
